Date,SPY,^VIX
2017-11-02,236.37965393066406,9.930000305175781
2017-11-03,237.16888427734375,9.140000343322754
2017-11-06,237.53599548339844,9.399999618530273
2017-11-07,237.3707733154297,9.890000343322754
2017-11-08,237.77450561523438,9.779999732971191
2017-11-09,236.91195678710938,10.5
2017-11-10,236.83853149414062,11.289999961853027
2017-11-13,237.05873107910156,11.5
2017-11-14,236.5081787109375,11.59000015258789
2017-11-15,235.3243865966797,13.130000114440918
2017-11-16,237.32484436035156,11.760000228881836
2017-11-17,236.62742614746094,11.430000305175781
2017-11-20,237.0311737060547,10.649999618530273
2017-11-21,238.58206176757812,9.729999542236328
2017-11-22,238.37103271484375,9.880000114440918
2017-11-24,238.9215545654297,9.670000076293945
2017-11-27,238.80227661132812,9.869999885559082
2017-11-28,241.2249298095703,10.029999732971191
2017-11-29,241.0780792236328,10.699999809265137
2017-11-30,243.188720703125,11.279999732971191
2017-12-01,242.6840362548828,11.430000305175781
2017-12-04,242.39035034179688,11.680000305175781
2017-12-05,241.5185546875,11.329999923706055
2017-12-06,241.56442260742188,11.020000457763672
2017-12-07,242.32614135742188,10.15999984741211
2017-12-08,243.6475830078125,9.579999923706055
2017-12-11,244.38162231445312,9.34000015258789
2017-12-12,244.81297302246094,9.920000076293945
2017-12-13,244.7854461669922,10.180000305175781
2017-12-14,243.78517150878906,10.489999771118164
2017-12-15,245.81524658203125,9.420000076293945
2017-12-18,247.37408447265625,9.529999732971191
2017-12-19,246.4239959716797,10.029999732971191
2017-12-20,246.29495239257812,9.720000267028809
2017-12-21,246.8022003173828,9.619999885559082
2017-12-22,246.7376251220703,9.899999618530273
2017-12-26,246.44247436523438,10.25
2017-12-27,246.56239318847656,10.470000267028809
2017-12-28,247.0697021484375,10.180000305175781
2017-12-29,246.1381072998047,11.039999961853027
2018-01-02,247.89976501464844,9.770000457763672
2018-01-03,249.46783447265625,9.149999618530273
2018-01-04,250.51922607421875,9.220000267028809
2018-01-05,252.18873596191406,9.220000267028809
2018-01-08,252.64991760253906,9.520000457763672
2018-01-09,253.22171020507812,10.079999923706055
2018-01-10,252.83438110351562,9.819999694824219
2018-01-11,254.6790771484375,9.880000114440918
2018-01-12,256.3393249511719,10.15999984741211
2018-01-16,255.46302795410156,11.65999984741211
2018-01-17,257.8979797363281,11.90999984741211
2018-01-18,257.46453857421875,12.220000267028809
2018-01-19,258.6359558105469,11.270000457763672
2018-01-22,260.7388916015625,11.029999732971191
2018-01-23,261.2923583984375,11.100000381469727
2018-01-24,261.1908874511719,11.470000267028809
2018-01-25,261.3014831542969,11.579999923706055
2018-01-26,264.3269348144531,11.079999923706055
2018-01-29,262.5743713378906,13.84000015258789
2018-01-30,259.881103515625,14.789999961853027
2018-01-31,260.01019287109375,13.539999961853027
2018-02-01,259.7150573730469,13.470000267028809
2018-02-02,254.06103515625,17.309999465942383
2018-02-05,243.43556213378906,37.31999969482422
2018-02-06,248.2318572998047,29.979999542236328
2018-02-07,246.8852081298828,27.729999542236328
2018-02-08,237.62486267089844,33.459999084472656
2018-02-09,241.19430541992188,29.059999465942383
2018-02-12,244.73614501953125,25.610000610351562
2018-02-13,245.34487915039062,24.969999313354492
2018-02-14,248.65611267089844,19.260000228881836
2018-02-15,251.82894897460938,19.1299991607666
2018-02-16,251.90281677246094,19.459999084472656
2018-02-20,250.32559204101562,20.600000381469727
2018-02-21,249.0803985595703,20.020000457763672
2018-02-22,249.40328979492188,18.719999313354492
2018-02-23,253.37860107421875,16.489999771118164
2018-02-26,256.32086181640625,15.800000190734863
2018-02-27,253.12030029296875,18.59000015258789
2018-02-28,250.55616760253906,19.850000381469727
2018-03-01,246.9129180908203,22.469999313354492
2018-03-02,248.18572998046875,19.59000015258789
2018-03-05,251.05430603027344,18.729999542236328
2018-03-06,251.690673828125,18.360000610351562
2018-03-07,251.598388671875,17.760000228881836
2018-03-08,252.81588745117188,16.540000915527344
2018-03-09,257.2154846191406,14.640000343322754
2018-03-12,256.8926696777344,15.779999732971191
2018-03-13,255.23245239257812,16.350000381469727
2018-03-14,253.92274475097656,17.229999542236328
2018-03-15,253.6461639404297,16.59000015258789
