date,AAPL,GE,AMD,WMT,BAC,T,XOM,RRC,BBY,PFE,JPM
28/03/2007,9.017061,23.924562,13.38,35.837185,41.935856,21.508678,55.939251,31.908016,37.931332,15.949727,36.497322
29/03/2007,9.066382,23.924562,13.08,35.898655,42.282784,21.630169,56.442665,32.11092,38.055779,16.095413,36.885181
30/03/2007,8.985149,23.796696,13.06,36.075378,42.142376,21.773739,55.857796,32.275215,37.892456,16.000401,36.793926
02/04/2007,9.056712,23.749584,12.83,36.42115,41.655025,21.790314,56.383442,32.864677,37.705788,16.051073,36.68745
03/04/2007,9.138915,23.769775,12.9,36.959023,42.010231,21.944935,56.857258,32.990295,38.211342,16.260103,37.192944
04/04/2007,9.116671,23.628447,12.71,36.920597,42.035007,21.6633,57.086773,33.193211,37.246914,16.348783,37.192944
05/04/2007,9.15632,23.567881,12.86,37.089645,42.001949,21.883423,57.168186,33.347816,37.682457,16.367788,37.353802
09/04/2007,9.056712,23.406364,13.35,37.243317,42.010231,21.916851,56.857258,33.744026,37.511349,16.469137,37.529957
10/04/2007,9.114736,23.47366,13.27,36.836079,42.18367,21.983723,57.427307,34.468765,36.912472,16.469137,37.713779
11/04/2007,8.954203,23.520771,13.19,36.321266,41.721111,21.699518,56.835049,34.488094,36.648029,16.494474,37.644848
12/04/2007,8.915516,23.675562,13.66,36.313591,41.531128,21.543495,57.294052,35.415771,36.445827,16.760515,37.683136
13/04/2007,8.726936,23.81016,13.57,36.428833,41.646763,21.643799,57.308884,35.106537,36.181381,16.893528,37.598892
16/04/2007,8.84202,23.796696,13.52,36.935959,42.315823,21.877846,57.871525,34.864944,37.23135,17.064556,38.272903
17/04/2007,8.737573,23.689018,13.47,37.012794,42.373653,21.838835,58.041786,35.058228,38.009117,17.039219,38.433739
18/04/2007,8.74241,23.641905,13.91,36.859127,42.803169,21.716246,57.893723,35.193504,37.985783,16.963202,39.881325
19/04/2007,8.729837,23.554417,14.28,37.143433,42.05151,21.905706,57.345886,35.067875,37.64357,17.146902,39.896641
20/04/2007,8.797532,23.641905,14.16,38.234531,42.158886,22.217768,59.048649,35.26115,37.900227,17.083563,40.24131
23/04/2007,9.043171,23.419819,14.04,37.596779,41.721111,22.162043,58.634045,36.140499,38.001564,16.690836,40.042168
24/04/2007,9.017061,23.392906,14.57,37.41238,41.811962,21.788683,58.18985,35.918255,37.752148,16.564152,39.950249
25/04/2007,9.221116,23.830339,14.65,37.504574,42.315823,21.810972,59.167088,35.512379,37.674206,16.671835,40.455753
26/04/2007,9.558628,24.119726,14.5,37.420044,41.894569,21.710667,59.633476,36.159832,37.533936,16.925203,40.547672
27/04/2007,9.663071,24.792711,14.32,37.143433,41.935856,21.532351,59.492821,36.488388,36.957203,16.855528,40.248966
30/04/2007,9.651466,24.806166,13.82,36.820713,42.043255,21.576929,58.767303,35.319122,36.357101,16.760515,39.904293
01/05/2007,9.619553,24.967682,13.54,37.13575,42.068024,21.643799,58.974594,35.386765,36.23241,16.84285,40.026852
02/05/2007,9.708524,25.109016,13.63,37.097317,42.134098,21.554632,59.093048,35.811951,36.325935,16.849194,40.248966
03/05/2007,9.70949,25.129196,13.69,37.158798,42.315823,21.677233,59.729733,36.275784,36.396072,17.020224,40.363861
04/05/2007,9.749143,25.001335,13.53,37.089645,42.324085,22.000443,59.633476,36.836254,36.014179,17.15324,40.310234
07/05/2007,10.049903,25.061909,13.28,37.350887,42.472759,22.067312,59.840778,36.981205,36.427242,17.343267,40.386826
08/05/2007,10.16015,24.954224,13.18,36.959023,42.456245,21.883423,60.247955,36.575348,36.177845,17.324266,40.172367
09/05/2007,10.33616,25.075361,13.57,36.828392,42.497543,21.994873,60.277576,36.072857,36.926022,17.388288,40.746796
10/05/2007,10.380643,24.752331,14.05,36.690086,41.778927,21.682808,59.028419,35.009911,36.216824,17.157804,39.827705
11/05/2007,10.516036,24.880199,14.68,36.713116,42.08456,22.061741,60.396526,35.889256,36.551941,17.311459,39.942596
14/05/2007,10.575994,24.631186,15.36,36.759235,41.944122,22.306938,60.411415,36.092186,36.505165,17.433094,39.697502
15/05/2007,10.398052,24.658115,15.4,36.590191,42.076298,22.507542,60.322182,35.299809,36.575314,17.349873,39.850677
16/05/2007,10.380643,24.785988,15.58,36.420372,42.224976,22.925484,60.560131,35.270813,36.801334,17.490723,40.5783
17/05/2007,10.583732,24.584076,15.43,36.366337,42.233223,22.992352,60.820351,35.860264,36.793537,17.516329,40.256634
18/05/2007,10.639823,24.873468,15.59,36.489849,42.357117,22.903196,61.905903,36.787945,37.307915,17.567545,40.24131
21/05/2007,10.82937,24.967682,15.43,35.988068,42.315823,22.596704,62.151245,37.435383,37.307915,17.554745,40.256634
22/05/2007,10.980235,25.129196,15.42,35.926331,42.538853,22.535402,61.541569,36.942562,37.339081,17.522734,40.049824
23/05/2007,10.917375,25.304184,15.21,35.764206,42.41494,22.518698,61.705162,36.739613,37.042934,17.503527,39.820045
24/05/2007,10.704617,25.156126,14.88,36.011242,42.167145,22.524261,61.177254,35.753975,36.372688,17.465113,39.513683
25/05/2007,10.98797,25.277264,14.76,36.211933,42.291058,22.713726,62.09177,36.498047,36.349304,17.625162,39.551975
29/05/2007,11.058568,25.16958,14.6,36.235092,42.282784,22.563269,61.430038,36.498047,36.458416,17.644371,39.689842
30/05/2007,11.486016,25.391666,14.37,36.374046,42.433121,22.836323,62.456104,37.628643,36.4818,17.548338,39.873669
31/05/2007,11.720055,25.290718,14.27,36.744579,42.349598,23.036934,61.838955,37.435383,37.635262,17.599556,39.697502
01/06/2007,11.450237,25.203226,14.31,38.188122,42.408062,22.585558,62.619678,37.67696,38.250938,17.721197,39.75111
04/06/2007,11.733588,25.445505,14.17,39.531303,42.466518,22.791752,62.619678,39.628933,38.235344,17.618761,39.498352
05/06/2007,11.863177,25.16958,13.98,38.998661,42.307846,22.563269,62.649437,39.136112,37.50275,17.465113,39.230297
06/06/2007,11.956988,25.095551,13.63,39.176212,42.032242,22.501976,62.173553,37.889545,37.752148,17.151403,38.724789
07/06/2007,11.998569,24.738869,13.68,38.41198,41.581264,22.022728,60.93932,36.72995,37.019547,16.831303,38.158001
08/06/2007,12.039188,25.115744,14.07,38.659012,41.973778,22.435099,61.474644,36.710632,37.526142,16.97855,38.609909
11/06/2007,11.623343,25.209961,13.91,38.450584,41.798405,22.357079,61.757206,36.778271,36.98838,16.882513,38.625225
12/06/2007,11.641719,24.934034,13.8,37.755836,41.472706,21.777536,60.969048,37.010197,36.949409,16.716061,37.798023
13/06/2007,11.363199,25.331089,13.96,38.211285,42.057301,22.279076,61.972805,38.180363,37.378056,16.869711,38.517986
14/06/2007,11.484084,25.438774,13.78,38.041466,41.823467,22.602278,63.028603,39.698689,37.24556,16.895313,38.540966
15/06/2007,11.653321,25.654123,13.63,38.087765,41.823467,22.446239,63.89854,39.921104,37.229988,16.946535,38.724789
18/06/2007,12.097211,25.62048,13.51,37.910225,41.681492,22.29579,64.210793,39.398884,37.417019,16.81209,38.625225
19/06/2007,11.958922,26.441517,13.57,37.678642,42.215977,22.423954,63.824215,38.973377,35.211433,16.780077,38.946899
20/06/2007,11.754869,26.293468,13.64,37.508804,41.739941,22.028309,61.578743,37.600113,35.008801,16.45997,37.882278
21/06/2007,11.982131,26.30024,14.72,37.354416,41.664799,22.061741,62.679142,38.006298,34.62693,16.594418,38.173325
22/06/2007,11.895092,25.92065,14.57,36.922134,40.879761,21.649372,61.355709,37.338985,34.907494,16.248699,37.315487
25/06/2007,11.831263,25.900314,14.28,36.914413,40.796253,21.777536,61.244167,36.420269,35.125702,16.261503,37.039776
26/06/2007,11.571119,25.77153,14.18,37.030197,40.754498,21.894567,60.835239,35.182411,35.063362,16.383148,37.223587
27/06/2007,11.787747,25.798643,14.58,37.408455,41.080193,22.279076,62.0695,35.810997,36.372688,16.395945,37.713779
